rent,area,property_type,bed,bath,school,elemenatary_school,middle_school,high_school,crime,car_commute_percent,total_amenties,laundary,ac,dishwasher,washer,dryer,fridge,pet_allowed,parking,restaurant,grocery,nightlife,url
2200,Dorchester,multifamily,3.0,1.0,18,6,6,6,Moderate,63,0,0,0,0,0,0,0,1,1,109,24,18,https://www.trulia.com/p/ma/boston/16-victory-rd-3-boston-ma-02122--2172972108
2670,Dorchester,multifamily,4.0,1.0,14,4,5,5,Low,63,4,0,0,1,1,1,1,0,1,118,29,18,https://www.trulia.com/p/ma/boston/33-dix-st-1-boston-ma-02122--2171575713
2900,Dorchester,multifamily,4.0,1.0,19,7,6,6,High,63,2,0,0,1,0,0,1,0,1,153,33,17,https://www.trulia.com/p/ma/boston/29-ridgewood-st-1-boston-ma-02122--2171573639
2900,Dorchester,multifamily,4.0,1.0,14,4,5,5,Low,63,4,0,0,1,1,1,1,0,1,118,29,18,https://www.trulia.com/p/ma/boston/33-dix-st-1-boston-ma-02122--2171575713
2000,Dorchester,multifamily,2.0,1.0,18,6,6,6,High,63,0,0,0,0,0,0,0,1,1,155,34,17,https://www.trulia.com/p/ma/boston/195-westville-st-1-boston-ma-02122--2173244390
3050,Dorchester,multifamily,4.0,2.0,12,6,3,3,Low,63,3,0,0,0,1,1,1,1,1,168,34,20,https://www.trulia.com/p/ma/boston/342-bowdoin-st-2-boston-ma-02122--2171828391
2800,Dorchester,multifamily,4.0,1.0,13,5,4,4,Moderate,63,3,0,0,1,1,1,0,0,1,156,30,19,https://www.trulia.com/p/ma/boston/4-levant-st-1-boston-ma-02122--2173059274
2250,Dorchester,multifamily,2.0,1.0,7,3,2,2,Lowest,63,0,0,0,0,0,0,0,0,0,70,14,15,https://www.trulia.com/p/ma/boston/402-neponset-ave-2l-boston-ma-02122--2001479639
2200,Dorchester,multifamily,2.0,1.0,15,5,5,5,Moderate,63,1,0,0,0,0,0,1,1,1,141,30,15,https://www.trulia.com/p/ma/boston/38-linden-st-boston-ma-02122--1001555299
3200,Dorchester,multifamily,4.0,2.0,14,6,4,4,Low,63,2,0,0,0,1,1,0,0,0,171,35,20,https://www.trulia.com/p/ma/boston/424-bowdoin-st-2-boston-ma-02122--2332288245
2500,Dorchester,multifamily,3.0,1.5,17,5,6,6,Moderate,63,0,0,0,0,0,0,0,0,0,151,33,18,https://www.trulia.com/p/ma/boston/2-draper-st-1-boston-ma-02122--2349310935
2000,Dorchester,multifamily,1.0,1.0,8,5,3,0,Lowest,63,2,0,0,1,0,0,1,1,1,87,20,14,https://www.trulia.com/p/ma/boston/102-pierce-ave-b-boston-ma-02122--2171827569
3200,Dorchester,multifamily,4.0,2.0,14,6,4,4,Low,63,2,0,0,0,1,1,0,1,0,171,35,20,https://www.trulia.com/p/ma/boston/424-bowdoin-st-3-boston-ma-02122--2332896420
2200,Dorchester,multifamily,1.0,1.0,13,5,4,4,Lowest,63,5,0,1,1,1,1,1,1,1,81,15,14,https://www.trulia.com/p/ma/dorchester/58-tolman-st-dorchester-ma-02122--1088923567
2350,Dorchester,multifamily,1.0,1.0,7,3,2,2,Lowest,63,4,0,0,1,1,1,1,1,0,68,14,14,https://www.trulia.com/p/ma/boston/408-neponset-ave-3l-boston-ma-02122--2001479652
900,Dorchester,multifamily,1.0,0.0,12,6,3,3,Low,63,3,0,0,0,1,1,1,1,1,168,34,20,https://www.trulia.com/rental/4078841494-342-Bowdoin-St-R3845-Boston-MA-02122
900,Dorchester,multifamily,1.0,0.0,12,6,3,3,Low,63,3,0,0,0,1,1,1,1,1,168,34,20,https://www.trulia.com/rental/4078841495-342-Bowdoin-St-R3844-Boston-MA-02122
900,Dorchester,multifamily,1.0,0.0,12,6,3,3,Low,63,3,0,0,0,1,1,1,1,1,168,34,20,https://www.trulia.com/rental/4078841506-342-Bowdoin-St-R3843-Boston-MA-02122
900,Dorchester,multifamily,1.0,0.0,12,6,3,3,Low,63,3,0,0,0,1,1,1,1,1,168,34,20,https://www.trulia.com/rental/4078841513-342-Bowdoin-St-R3842-Boston-MA-02122
1175,Dorchester,multifamily,1.0,0.0,17,5,6,6,Moderate,63,0,0,0,0,0,0,0,0,0,151,33,18,https://www.trulia.com/rental/4074453685-2-Draper-St-R2471-Boston-MA-02122
2000,Dorchester,multifamily,3.0,1.0,17,5,6,6,Moderate,63,1,0,0,0,0,0,1,1,0,147,33,18,https://www.trulia.com/p/ma/boston/3-toledo-ter-3-boston-ma-02122--2284160153
750,Dorchester,multifamily,4.0,1.0,19,7,6,6,High,63,2,0,0,1,0,0,1,1,0,153,33,17,https://www.trulia.com/rental/4067668462-29-Ridgewood-St-Dorchester-MA-02122
2670,Dorchester,multifamily,4.0,1.0,14,4,5,5,Highest,63,0,0,0,0,0,0,0,1,0,118,29,18,https://www.trulia.com/p/ma/dorchester/address-not-disclosed-dorchester-ma-02122--2476960286
2500,Jamaica Plain,multifamily,3.0,1.0,17,7,5,5,Lowest,42,0,0,0,0,0,0,0,0,0,171,34,29,https://www.trulia.com/p/ma/boston/74-mozart-st-2-boston-ma-02130--2172406178
2695,Jamaica Plain,multifamily,3.0,1.0,2,1,1,0,Lowest,42,2,0,0,1,0,0,1,1,0,79,16,20,https://www.trulia.com/p/ma/boston/66-hyde-park-ave-2-boston-ma-02130--2174299288
2750,Jamaica Plain,multifamily,3.0,1.0,7,3,2,2,Lowest,42,3,0,0,0,1,1,1,1,1,111,25,23,https://www.trulia.com/p/ma/boston/12-germania-st-1-boston-ma-02130--2409650814
2700,Jamaica Plain,multifamily,3.0,1.0,25,9,8,8,Lowest,42,4,0,0,1,1,1,1,0,0,290,36,55,https://www.trulia.com/p/ma/boston/30-s-huntington-ave-3-boston-ma-02130--2171823116
2700,Jamaica Plain,multifamily,3.0,1.0,10,6,2,2,Moderate,42,0,0,0,0,0,0,0,0,0,119,24,23,https://www.trulia.com/p/ma/boston/7-chilcott-pl-1-boston-ma-02130--2171575309
2700,Jamaica Plain,multifamily,3.0,1.0,31,11,10,10,Moderate,42,3,0,0,0,1,1,1,1,1,212,35,29,https://www.trulia.com/p/ma/boston/42-day-st-2-boston-ma-02130--2194564019
2600,Jamaica Plain,multifamily,3.0,1.0,17,7,5,5,Lowest,42,0,0,0,0,0,0,0,0,0,171,34,29,https://www.trulia.com/p/ma/boston/74-mozart-st-2-boston-ma-02130--2172406178
2500,Jamaica Plain,multifamily,3.0,1.0,3,1,1,1,Lowest,42,1,0,0,0,0,0,1,0,1,75,14,16,https://www.trulia.com/p/ma/boston/156-south-st-3-boston-ma-02130--2172869177
3000,Jamaica Plain,multifamily,4.0,1.0,10,6,2,2,Low,42,3,0,0,1,1,1,0,0,0,123,28,23,https://www.trulia.com/p/ma/boston/41-iffley-rd-2-boston-ma-02130--2171486839
2950,Jamaica Plain,multifamily,4.0,1.0,25,9,8,8,Lowest,42,0,0,0,0,0,0,0,1,1,285,34,49,https://www.trulia.com/p/ma/jamaica-plain/24-s-huntington-ave-3-jamaica-plain-ma-02130--2172670958
3100,Jamaica Plain,multifamily,4.0,1.0,31,11,10,10,Low,42,0,0,0,0,0,0,0,0,1,245,40,35,https://www.trulia.com/p/ma/boston/177-heath-st-2-boston-ma-02130--2172837409
1650,Jamaica Plain,multifamily,1.0,1.0,25,9,8,8,Lowest,42,0,0,0,0,0,0,0,0,0,290,36,55,https://www.trulia.com/p/ma/boston/58-s-huntington-ave-2-boston-ma-02130--2088326264
2925,Jamaica Plain,multifamily,3.0,1.0,23,9,7,7,Moderate,42,0,0,0,0,0,0,0,1,0,197,34,30,https://www.trulia.com/p/ma/boston/40-mozart-st-2-boston-ma-02130--2171577890
2850,Jamaica Plain,multifamily,3.0,1.0,31,11,10,10,Lowest,42,4,0,0,1,1,1,1,1,0,205,34,29,https://www.trulia.com/p/ma/boston/61-day-st-2-boston-ma-02130--2171575442
2850,Jamaica Plain,multifamily,3.0,1.0,22,10,6,6,High,42,4,0,0,1,1,1,1,1,1,226,37,35,https://www.trulia.com/p/ma/boston/6-wise-st-2-boston-ma-02130--2171823247
2800,Jamaica Plain,multifamily,3.0,1.0,17,7,5,5,Lowest,42,1,0,0,0,0,0,1,0,1,171,34,29,https://www.trulia.com/p/ma/boston/74-mozart-st-3-boston-ma-02130--2172140179
2850,Jamaica Plain,multifamily,3.0,1.0,2,1,1,0,Lowest,42,0,0,0,0,0,0,0,0,1,80,16,20,https://www.trulia.com/p/ma/boston/106-hyde-park-ave-2-boston-ma-02130--2171576827
2800,Jamaica Plain,multifamily,3.0,1.0,26,10,8,8,Lowest,42,0,0,0,0,0,0,0,1,0,187,32,29,https://www.trulia.com/p/ma/boston/366-centre-st-3-boston-ma-02130--2360346242
3525,Jamaica Plain,multifamily,4.0,1.0,10,6,2,2,Moderate,42,4,0,0,1,1,1,1,1,1,119,25,24,https://www.trulia.com/p/ma/boston/3147-washington-st-2-boston-ma-02130--2001546344
3400,Jamaica Plain,multifamily,4.0,1.0,8,2,3,3,Lowest,42,0,0,0,0,0,0,0,0,0,91,21,18,https://www.trulia.com/p/ma/boston/48-green-st-2-boston-ma-02130--2171575232
2900,Jamaica Plain,multifamily,3.0,1.0,25,9,8,8,Moderate,42,0,0,0,0,0,0,0,1,0,254,40,36,https://www.trulia.com/p/ma/boston/109-heath-st-3-boston-ma-02130--2001540012
2800,Jamaica Plain,multifamily,3.0,1.0,17,7,5,5,Lowest,42,4,0,0,1,1,1,1,0,1,171,34,29,https://www.trulia.com/p/ma/boston/74-mozart-st-1-boston-ma-02130--2171568140
3400,Jamaica Plain,multifamily,4.0,1.0,31,11,10,10,Low,42,4,0,0,1,1,1,1,1,1,221,38,29,https://www.trulia.com/p/ma/boston/14-schiller-st-2-boston-ma-02130--2194224900
1700,Jamaica Plain,multifamily,1.0,1.0,25,9,8,8,Lowest,42,0,0,0,0,0,0,0,1,0,290,36,55,https://www.trulia.com/p/ma/boston/50-s-huntington-ave-14-boston-ma-02130--2088326235
3300,Jamaica Plain,multifamily,4.0,1.0,3,1,1,1,Lowest,42,4,0,0,1,1,1,1,0,1,85,20,17,https://www.trulia.com/p/ma/boston/811-centre-st-2-boston-ma-02130--2171823374
3200,Jamaica Plain,multifamily,4.0,1.0,26,10,8,8,Low,42,2,0,0,1,0,0,1,1,0,187,32,29,https://www.trulia.com/p/ma/boston/381-centre-st-2-boston-ma-02130--2001547638
3200,Jamaica Plain,multifamily,4.0,1.0,2,1,1,0,Lowest,42,3,0,0,0,1,1,1,1,1,85,20,20,https://www.trulia.com/p/ma/boston/24-walk-hill-st-3-boston-ma-02130--2172418561
3100,Mattapan,multifamily,4.0,1.0,12,7,5,0,High,59,1,0,0,0,0,0,1,1,1,67,15,5,https://www.trulia.com/p/ma/boston/27-fessenden-st-2-boston-ma-02126--2172592356
2250,Mattapan,multifamily,3.0,1.0,5,3,2,0,Highest,59,2,0,0,0,1,1,0,0,0,72,14,4,https://www.trulia.com/p/ma/boston/660-morton-st-3-boston-ma-02126--2437590409
2500,Mattapan,multifamily,3.0,1.0,5,3,2,0,Highest,59,0,0,0,0,0,0,0,0,1,72,14,4,https://www.trulia.com/p/ma/boston/650-morton-st-3-boston-ma-02126--2438099090
3200,Mattapan,multifamily,4.0,1.0,5,3,2,0,High,59,0,0,0,0,0,0,0,1,1,68,14,4,https://www.trulia.com/p/ma/boston/617-morton-st-2-boston-ma-02126--2001509945
2350,Mattapan,multifamily,2.0,1.0,20,8,6,6,Low,59,0,0,0,0,0,0,0,0,0,75,20,9,https://www.trulia.com/p/ma/boston/70-astoria-st-4-boston-ma-02126--2449295408
800,Mattapan,multifamily,1.0,0.0,5,3,2,0,Highest,59,2,0,0,0,1,1,0,0,0,72,14,4,https://www.trulia.com/rental/4078852415-660-Morton-St-R3853-Boston-MA-02126
2100,Mattapan,apartment,1.0,1.0,4,2,1,1,Lowest,59,4,0,0,1,1,1,1,1,1,61,14,13,https://www.trulia.com/c/ma/mattapan/schoolhouse-at-lower-mills-40-river-st-mattapan-ma-02126--2001508753
2600,Mattapan,multifamily,4.0,1.0,5,3,2,0,Highest,59,1,0,1,0,0,0,0,1,1,69,15,5,https://www.trulia.com/p/ma/boston/40-deering-rd-3-boston-ma-02126--2367389151
2700,Mattapan,multifamily,4.0,1.0,12,7,5,0,High,59,0,0,0,0,0,0,0,1,1,64,14,4,https://www.trulia.com/p/ma/mattapan/706-walk-hill-st-3-mattapan-ma-02126--2181912897
2500,Mattapan,multifamily,4.0,1.0,5,3,2,0,High,59,1,0,0,0,0,0,1,1,0,68,14,4,https://www.trulia.com/p/ma/boston/643-morton-st-2-boston-ma-02126--2478697342
2500,Mattapan,multifamily,4.0,1.0,5,3,2,0,High,59,1,0,0,0,0,0,1,1,0,72,14,4,https://www.trulia.com/p/ma/boston/643-morton-st-3-boston-ma-02126--2173041859
2600,Mattapan,multifamily,3.0,1.0,17,7,5,5,Lowest,59,1,0,1,0,0,0,0,1,0,67,11,9,https://www.trulia.com/p/ma/mattapan/address-not-disclosed-mattapan-ma-02126--2478902002
1000,Mattapan,multifamily,3.0,1.0,5,3,2,0,High,59,3,0,1,0,1,1,0,1,0,69,14,4,https://www.trulia.com/rental/4044101240-622-Morton-St-1-Boston-MA-02126
2600,Mattapan,multifamily,3.0,1.0,5,3,2,0,Highest,59,0,0,0,0,0,0,0,1,1,70,17,5,https://www.trulia.com/p/ma/boston/40-deering-rd-3a-boston-ma-02126--2474979341
2600,Mattapan,multifamily,3.0,1.0,6,4,1,1,Lowest,59,0,0,0,0,0,0,0,1,0,37,9,1,https://www.trulia.com/p/ma/mattapan/100-hollingsworth-st-1-mattapan-ma-02126--2412993831
2300,Mattapan,multifamily,3.0,1.0,6,3,3,0,Low,59,1,0,0,0,0,0,1,1,0,68,15,4,https://www.trulia.com/p/ma/boston/644-harvard-st-2-boston-ma-02126--2172803660
2500,Mattapan,multifamily,3.0,1.0,5,3,2,0,Highest,59,0,0,0,0,0,0,0,1,1,69,15,5,https://www.trulia.com/p/ma/boston/60-deering-rd-boston-ma-02126--1006216222
2800,Mattapan,multifamily,3.0,1.5,20,8,6,6,Low,59,0,0,0,0,0,0,0,1,1,66,13,9,https://www.trulia.com/p/ma/mattapan/153-delhi-st-mattapan-ma-02126--2001506560
1800,Dorchester,multifamily,1.0,1.5,4,2,1,1,Lowest,59,2,0,0,0,1,1,0,1,0,69,15,13,https://www.trulia.com/p/ma/mattapan/6-sanford-st-2-mattapan-ma-02126--2313374583
1995,Mattapan,multifamily,2.0,2.0,5,3,2,0,Moderate,59,3,0,1,0,1,1,0,1,1,68,14,4,https://www.trulia.com/p/ma/boston/512-harvard-st-6-boston-ma-02126--2361202479
2320,Mattapan,multifamily,2.0,1.0,20,8,6,6,Low,59,1,0,0,0,0,0,1,0,1,75,20,9,https://www.trulia.com/p/ma/mattapan/70-astoria-st-5-mattapan-ma-02126--2428099145
2100,Mattapan,multifamily,3.0,1.0,22,8,7,7,Low,59,0,0,0,0,0,0,0,1,0,80,18,11,https://www.trulia.com/p/ma/boston/49-w-selden-st-1-boston-ma-02126--2172417250
1750,Mattapan,multifamily,3.0,1.0,4,2,1,1,Low,59,0,0,0,0,0,0,0,1,0,61,13,11,https://www.trulia.com/p/ma/boston/85-river-st-2-boston-ma-02126--2001510929
2250,Mattapan,multifamily,3.0,1.0,12,7,5,0,Low,59,0,0,0,0,0,0,0,1,1,63,15,4,https://www.trulia.com/p/ma/mattapan/73-almont-st-3-mattapan-ma-02126--2001510503
1800,Mattapan,multifamily,2.0,1.0,12,7,5,0,Moderate,59,0,0,0,0,0,0,0,1,1,63,15,4,https://www.trulia.com/p/ma/mattapan/85-tennis-rd-303-mattapan-ma-02126--2432488750
1800,Mattapan,multifamily,2.0,1.0,10,4,3,3,Lowest,59,0,0,0,0,0,0,0,1,1,54,11,5,https://www.trulia.com/p/ma/mattapan/430-river-st-mattapan-ma-02126--1049896724
2300,Mattapan,multifamily,3.0,1.0,13,5,4,4,Lowest,59,2,0,0,1,0,0,1,1,0,57,11,6,https://www.trulia.com/p/ma/boston/367-river-st-2-boston-ma-02126--2435358059
3100,Mattapan,multifamily,4.0,1.0,13,5,4,4,Lowest,59,0,0,0,0,0,0,0,1,0,64,13,8,https://www.trulia.com/p/ma/boston/17-19-crossman-st-19-boston-ma-02126--2190959815
3000,Mattapan,multifamily,4.0,1.0,13,5,4,4,Lowest,59,0,0,0,0,0,0,0,1,0,61,12,8,https://www.trulia.com/p/ma/boston/17-19-crossman-st-17-boston-ma-02126--2468538826
1850,Jamaica Plain,multifamily,2.0,1.0,7,3,2,2,Lowest,66,2,0,0,0,1,1,0,1,0,70,17,15,https://www.trulia.com/p/ma/boston/62-neponset-ave-1-boston-ma-02131--2344786882
2045,Roslindale,multifamily,2.0,1.0,3,2,1,0,Lowest,66,2,0,0,0,1,1,0,0,0,73,19,21,https://www.trulia.com/p/ma/boston/3957-washington-st-1l-boston-ma-02131--2171577483
2200,Roslindale,multifamily,2.0,1.0,14,6,4,4,Lowest,66,2,0,0,1,0,0,1,1,0,58,17,9,https://www.trulia.com/p/ma/boston/40-harding-rd-2-boston-ma-02131--2297297052
2600,Jamaica Plain,multifamily,3.0,1.0,2,1,1,0,Lowest,66,3,0,0,1,1,1,0,0,0,83,21,20,https://www.trulia.com/p/ma/boston/3899-washington-st-2-boston-ma-02131--2171568496
3300,Jamaica Plain,multifamily,4.0,2.0,7,3,2,2,Lowest,66,4,0,0,1,1,1,1,1,0,70,17,15,https://www.trulia.com/p/ma/boston/56-neponset-ave-2-boston-ma-02131--2171568682
3200,Jamaica Plain,multifamily,4.0,2.0,7,3,2,2,Lowest,66,4,0,0,1,1,1,1,1,0,70,17,15,https://www.trulia.com/p/ma/boston/56-neponset-ave-2-boston-ma-02131--2171568682
2400,Roslindale,multifamily,2.0,1.0,12,4,4,4,Lowest,66,2,0,0,1,0,0,1,0,1,66,17,14,https://www.trulia.com/p/ma/boston/50-jewett-st-2-boston-ma-02131--2181114006
2145,Roslindale,multifamily,2.0,1.0,3,2,1,0,Lowest,66,2,0,0,0,1,1,0,0,0,73,19,21,https://www.trulia.com/p/ma/boston/3957-washington-st-1r-boston-ma-02131--2360886162
2700,Roslindale,multifamily,3.0,2.0,3,2,1,0,Lowest,66,2,0,0,1,0,0,1,1,1,69,19,19,https://www.trulia.com/p/ma/boston/3977-washington-st-1-boston-ma-02131--2171568150
4500,Roslindale,multifamily,3.0,2.0,10,4,3,3,Moderate,66,2,0,0,0,1,1,0,1,1,78,17,17,https://www.trulia.com/p/ma/boston/32-cummins-hwy-6-boston-ma-02131--2444091350
3895,Roslindale,multifamily,2.0,2.0,10,4,3,3,Moderate,66,2,0,0,0,1,1,0,1,1,78,17,17,https://www.trulia.com/p/ma/boston/32-cummins-hwy-1-boston-ma-02131--2171445187
3795,Roslindale,multifamily,2.0,2.0,10,4,3,3,Moderate,66,2,0,0,0,1,1,0,1,1,78,17,17,https://www.trulia.com/p/ma/boston/32-cummins-hwy-2-boston-ma-02131--2285370651
950,Roslindale,multifamily,1.0,1.0,0,0,0,0,Lowest,66,1,0,1,0,0,0,0,1,0,77,17,14,https://www.trulia.com/p/ma/roslindale/35-farquhar-st-roslindale-ma-02131--2471824616
1975,Roslindale,multifamily,3.0,1.0,5,4,1,0,Lowest,66,2,0,0,0,1,1,0,1,0,71,19,15,https://www.trulia.com/p/ma/roslindale/4054-washington-st-1-roslindale-ma-02131--2171575781
2250,Roslindale,multifamily,3.0,1.0,0,0,0,0,Lowest,66,2,0,0,0,1,1,0,1,0,77,17,14,https://www.trulia.com/p/ma/roslindale/39-farquhar-st-2-roslindale-ma-02131--2333059126
1800,Roslindale,multifamily,2.0,1.0,4,3,1,0,Lowest,66,2,0,0,0,1,1,0,1,0,79,18,15,https://www.trulia.com/p/ma/roslindale/42-colberg-ave-2-roslindale-ma-02131--2332384697
2000,Roslindale,multifamily,2.0,1.0,10,4,3,3,Lowest,66,1,0,0,0,0,0,1,1,0,70,17,14,https://www.trulia.com/p/ma/roslindale/193-florence-st-3r-roslindale-ma-02131--2001556585
2400,Jamaica Plain,multifamily,3.0,1.0,2,1,1,0,Lowest,66,0,0,0,0,0,0,0,1,0,83,21,20,https://www.trulia.com/p/ma/roslindale/3907-washington-st-39-roslindale-ma-02131--2478247432
2000,Roslindale,multifamily,2.0,1.0,7,3,2,2,Lowest,66,0,0,0,0,0,0,0,1,1,83,20,14,https://www.trulia.com/p/ma/boston/29-penfield-st-3-boston-ma-02131--2183106672
2185,Roslindale,multifamily,2.0,1.0,10,4,3,3,Lowest,66,0,0,0,0,0,0,0,1,0,70,17,14,https://www.trulia.com/p/ma/roslindale/201-florence-st-b-roslindale-ma-02131--2183551179
2300,Roslindale,multifamily,3.0,1.0,2,2,0,0,Lowest,66,1,0,0,1,0,0,0,1,0,79,15,15,https://www.trulia.com/p/ma/boston/7-mendelssohn-st-1-boston-ma-02131--2431837602
2100,Roslindale,multifamily,2.0,1.0,12,4,4,4,Lowest,66,2,0,0,1,0,0,1,1,1,70,19,13,https://www.trulia.com/p/ma/roslindale/address-not-disclosed-roslindale-ma-02131--1086060457
2700,Roslindale,multifamily,3.0,1.0,3,2,1,0,Low,66,0,0,0,0,0,0,0,1,0,76,19,21,https://www.trulia.com/p/ma/roslindale/3941-washington-st-2-roslindale-ma-02131--2479668004
1800,Roslindale,multifamily,2.0,1.0,4,3,1,0,Lowest,66,4,0,0,1,1,1,1,1,0,75,17,15,https://www.trulia.com/p/ma/boston/285-belgrade-ave-3-boston-ma-02131--2001558004
1650,Roslindale,multifamily,1.0,1.0,13,5,4,4,Lowest,66,0,0,0,0,0,0,0,1,0,65,17,12,https://www.trulia.com/p/ma/roslindale/103-brown-ave-3-roslindale-ma-02131--2333660746
2550,Roslindale,multifamily,3.0,1.0,13,5,4,4,Lowest,66,0,0,0,0,0,0,0,1,0,70,17,14,https://www.trulia.com/p/ma/roslindale/14-prospect-ave-3b-roslindale-ma-02131--2462456557
2900,Roslindale,multifamily,3.0,1.0,5,3,1,1,Lowest,66,0,0,0,0,0,0,0,1,1,82,18,15,https://www.trulia.com/p/ma/roslindale/52-cedrus-ave-1-roslindale-ma-02131--2477385988
2350,Roslindale,multifamily,2.0,1.0,7,3,2,2,Lowest,66,3,0,0,1,1,1,0,1,0,82,19,14,https://www.trulia.com/p/ma/roslindale/address-not-disclosed-roslindale-ma-02131--2172022984
2300,Roslindale,multifamily,2.0,1.0,6,2,2,2,Lowest,66,2,0,1,1,0,0,0,1,1,81,19,17,https://www.trulia.com/p/ma/roslindale/address-not-disclosed-roslindale-ma-02131--2173291782
2700,West Roxbury,multifamily,3.0,1.0,7,3,2,2,Lowest,83,5,0,1,1,1,1,1,1,0,76,18,16,https://www.trulia.com/p/ma/boston/24-sunset-hill-rd-2-boston-ma-02132--2189214134
2695,West Roxbury,multifamily,3.0,1.0,4,3,1,0,Lowest,83,4,0,0,1,1,1,1,1,1,42,6,4,https://www.trulia.com/p/ma/boston/4983-washington-st-1-boston-ma-02132--2123571686
2695,West Roxbury,multifamily,4.0,2.0,0,0,0,0,Lowest,83,4,0,0,1,1,1,1,1,1,59,13,7,https://www.trulia.com/p/ma/boston/4803-washington-st-1-boston-ma-02132--2175053782
1800,West Roxbury,multifamily,2.0,1.0,17,5,6,6,Lowest,83,2,0,0,0,1,1,0,1,0,56,8,6,https://www.trulia.com/p/ma/boston/208-baker-st-6-boston-ma-02132--2360554251
1990,West Roxbury,multifamily,2.0,1.0,8,4,2,2,Lowest,83,3,0,1,1,0,0,1,0,0,48,8,5,https://www.trulia.com/p/ma/boston/5118-washington-st-3-boston-ma-02132--2181198767
3100,West Roxbury,multifamily,4.0,1.0,4,3,1,0,Lowest,83,4,0,0,1,1,1,1,1,1,42,6,4,https://www.trulia.com/p/ma/boston/4983-washington-st-2-boston-ma-02132--2171808231
2100,West Roxbury,multifamily,2.0,1.0,8,4,2,2,Lowest,83,0,0,0,0,0,0,0,0,0,47,7,5,https://www.trulia.com/p/ma/boston/5114-washington-st-17-boston-ma-02132--2173928612
1990,West Roxbury,multifamily,2.0,1.0,8,4,2,2,Lowest,83,0,0,0,0,0,0,0,0,0,47,7,4,https://www.trulia.com/p/ma/boston/5110-washington-st-8-boston-ma-02132--2172712726
2040,West Roxbury,multifamily,2.0,1.0,8,4,2,2,Lowest,83,0,0,0,0,0,0,0,0,0,47,7,4,https://www.trulia.com/p/ma/boston/5110-washington-st-8-boston-ma-02132--2172712726
3000,West Roxbury,multifamily,3.0,1.0,9,5,4,0,Lowest,83,2,0,0,1,0,0,1,1,1,63,14,9,https://www.trulia.com/p/ma/west-roxbury/133-clement-ave-west-roxbury-ma-02132--1085801513
2100,West Roxbury,multifamily,2.0,1.0,8,4,2,2,Lowest,83,3,0,1,1,0,0,1,1,1,48,8,5,https://www.trulia.com/p/ma/boston/5118-washington-st-20-boston-ma-02132--2173878514
2875,West Roxbury,multifamily,3.0,1.0,5,3,2,0,Lowest,83,4,0,0,1,1,1,1,1,1,61,15,8,https://www.trulia.com/p/ma/boston/23-hastings-st-2-boston-ma-02132--2122235866
2745,West Roxbury,multifamily,3.0,1.0,5,3,2,0,Lowest,83,4,0,0,1,1,1,1,1,0,61,15,8,https://www.trulia.com/p/ma/boston/23-hastings-st-1-boston-ma-02132--2122235865
1735,West Roxbury,multifamily,1.0,1.0,8,4,2,2,Lowest,83,0,0,0,0,0,0,0,0,0,34,6,3,https://www.trulia.com/p/ma/boston/118-edgemere-rd-4-boston-ma-02132--2001564841
2120,West Roxbury,multifamily,2.0,1.0,8,4,2,2,Lowest,83,3,0,1,1,0,0,1,1,1,47,7,5,https://www.trulia.com/p/ma/boston/14-ridgecrest-ter-9-boston-ma-02132--2001566311
2095,West Roxbury,multifamily,2.0,1.0,7,3,2,2,Lowest,83,0,0,0,0,0,0,0,0,0,34,7,3,https://www.trulia.com/p/ma/boston/154-edgemere-rd-4-boston-ma-02132--2347390952
2100,West Roxbury,multifamily,2.0,1.0,0,0,0,0,Lowest,83,0,0,0,0,0,0,0,1,0,59,12,6,https://www.trulia.com/p/ma/boston/4833-washington-st-3l-boston-ma-02132--2384538477
2190,West Roxbury,multifamily,2.0,1.0,8,4,2,2,Lowest,83,0,0,0,0,0,0,0,1,1,44,7,4,https://www.trulia.com/p/ma/boston/19-ridgecrest-ter-9-boston-ma-02132--2001567938
2320,West Roxbury,multifamily,2.0,1.0,8,4,2,2,Lowest,83,0,0,0,0,0,0,0,0,0,34,6,3,https://www.trulia.com/p/ma/boston/114-edgemere-rd-1-boston-ma-02132--2001564679
2475,West Roxbury,multifamily,2.0,1.0,7,3,2,2,Lowest,83,4,0,0,1,1,1,1,1,1,76,18,16,https://www.trulia.com/p/ma/boston/24-sunset-hill-rd-1-boston-ma-02132--2175467511
2120,West Roxbury,multifamily,2.0,1.0,8,4,2,2,Lowest,83,3,0,1,1,0,0,1,1,1,42,6,4,https://www.trulia.com/p/ma/boston/47-ridgecrest-ter-5-boston-ma-02132--2001572500
2400,Hyde Park,multifamily,3.0,1.0,10,4,3,3,Lowest,76,1,0,0,0,0,0,1,0,1,36,9,3,https://www.trulia.com/p/ma/boston/7-easton-ave-1-boston-ma-02136--2441589335
3100,Hyde Park,multifamily,4.0,1.0,3,1,1,1,Lowest,76,2,0,0,1,0,0,1,1,0,47,7,3,https://www.trulia.com/p/ma/boston/1041-hyde-park-ave-2-boston-ma-02136--2304299629
1850,Hyde Park,multifamily,2.0,1.0,14,6,4,4,Lowest,76,0,0,0,0,0,0,0,1,1,35,8,3,https://www.trulia.com/p/ma/boston/25-business-st-2l-boston-ma-02136--2172978364
